STATEFP,STATE,SLDUST,GEOID,NAMELSAD,Area,Perimeter,Polsby-Popper,Schwartzberg Radius,Schwartsberg Perimeter,Schwartzberg,Convex Hull Area,Area/Convex Hull,MBC Area,Reock
18,IN,18,18018,State Senate District 18,4528233475,386191.7242,38.15332414,37965.54621,238544.3607,61.76837714,6076654417,74.51852885,9393999128,48.20346918
18,IN,19,18019,State Senate District 19,4091552890,322544.4447,49.42179719,36088.5416,226750.8028,70.30063812,5228792966,78.25042828,8133548171,50.30464939
18,IN,20,18020,State Senate District 20,410341962.4,98104.6958,53.57668484,11428.73631,71808.80742,73.1960961,463494663.7,88.53218699,843627795,48.64016629
18,IN,21,18021,State Senate District 21,2284918767,222284.8173,58.11130944,26968.73833,169449.4373,76.23077426,2613048762,87.44263787,4135314201,55.25381279
18,IN,22,18022,State Senate District 22,936919160.1,174130.0707,38.82970267,17269.36256,108506.5134,62.31348383,1093601524,85.67281041,2129220889,44.0029104
18,IN,23,18023,State Senate District 23,5613507738,433518.6251,37.53429833,42270.98909,265596.2332,61.26524164,7574775994,74.10790421,12824578335,43.77147997
18,IN,24,18024,State Senate District 24,1619613330,212737.5568,44.97099589,22705.49207,142662.6937,67.06041746,1879237710,86.18459077,3523383922,45.96755182
18,IN,25,18025,State Senate District 25,530148391,131940.9278,38.2690673,12990.44328,81621.29339,61.86199746,676336005.6,78.38535677,1594426056,33.25010833
18,IN,26,18026,State Senate District 26,2034802710,309925.8884,26.62049305,25449.91878,159906.4207,51.59505117,2657221217,76.57633833,4157291049,48.94539943
18,IN,27,18027,State Senate District 27,3546616602,357220.492,34.92617385,33599.46548,211111.4895,59.09837041,4013829785,88.3599154,13742686476,25.807302
18,IN,28,18028,State Senate District 28,1257567684,192127.8931,42.81145864,20007.41274,125710.1756,65.43046587,1569775643,80.11130059,2671976652,47.06507007
18,IN,29,18029,State Senate District 29,215607480,114419.2445,20.69546404,8284.325584,52051.90882,45.49226752,325247283.1,66.29032467,786436713,27.41574451
18,IN,30,18030,State Senate District 30,156007929.5,84073.68782,27.73549841,7046.907707,44276.98957,52.66450267,214852100.6,72.61177764,319966945.6,48.75751438
18,IN,31,18031,State Senate District 31,188634651.6,78473.83975,38.49294728,7748.827343,48687.27699,62.04268473,264047631.8,71.43963015,482567136.2,39.08982553
18,IN,32,18032,State Senate District 32,210145468.9,66966.56173,58.88619929,8178.718529,51388.36069,76.73734377,230127478.6,91.31698228,335264461.5,62.68050837
18,IN,33,18033,State Senate District 33,105008247.9,65795.61163,30.48169073,5781.452383,36325.90599,55.21022616,130189357.7,80.65808891,170438053.9,61.61079962
18,IN,34,18034,State Senate District 34,93460412.51,62141.33373,30.41417569,5454.300908,34270.35438,55.14904867,125793719.7,74.29656484,270395863.6,34.56429077
18,IN,35,18035,State Senate District 35,383940749.7,124397.7158,31.17804604,11054.96448,69460.3317,55.83730477,543719838.7,70.61370992,1019053926,37.67619552
18,IN,36,18036,State Senate District 36,147451699.9,85973.52853,25.06858253,6850.939604,43045.6867,50.06853556,209170675.5,70.49348556,529322782.2,27.85666986
18,IN,37,18037,State Senate District 37,2052182838,243199.26,43.60146184,25558.37705,160587.8835,66.03140302,2353472575,87.19807744,4681811493,43.83309412
18,IN,38,18038,State Senate District 38,1435579107,192441.665,48.71227521,21376.6089,134313.0815,69.79417971,1840767027,77.98809331,3105155254,46.23212012
18,IN,39,18039,State Senate District 39,6483355861,439593.3503,42.16063357,45428.16317,285433.3263,64.9312202,7392110795,87.70642162,10635485941,60.95965804
18,IN,40,18040,State Senate District 40,775800226.7,117444.2083,70.6799429,15714.48664,98736.94819,84.07136427,804470315.2,96.43615334,1264630369,61.34600636
18,IN,41,18041,State Senate District 41,858846218.4,169239.3375,37.68098715,16534.19103,103887.2984,61.38484109,1144008353,75.07342196,2411680785,35.61193604
18,IN,42,18042,State Senate District 42,3547398836,382161.0845,30.52295631,33603.17059,211134.7694,55.24758484,5123386983,69.23933031,7940803551,44.67304616
18,IN,43,18043,State Senate District 43,4021940229,370230.618,36.87231841,35780.22384,224813.5868,60.72258098,5162766531,77.90281053,7145825402,56.28377412
18,IN,44,18044,State Senate District 44,3621349161,347899.8874,37.59856945,33951.61576,213324.1131,61.31767237,4463763920,81.12770356,6778314262,53.42551291
18,IN,45,18045,State Senate District 45,3236324907,428997.0496,22.09800167,32096.02908,201665.128,47.00851164,5031988685,64.3150275,10146770222,31.89512363
18,IN,46,18046,State Senate District 46,449698624.7,119524.7023,39.55630486,11964.26508,75173.63108,62.89380324,559862898,80.32299091,911235937,49.35040492
18,IN,47,18047,State Senate District 47,6108065716,537312.6042,26.58637594,44093.75631,277049.0077,51.56197818,7947552232,76.85467849,12077993317,50.57185872
18,IN,48,18048,State Senate District 48,4511873897,451045.7794,27.86924501,37896.9033,238113.0649,52.79132979,5870495887,76.8567764,10683901396,42.23058347
18,IN,49,18049,State Senate District 49,2272169772,379557.6662,19.81959336,26893.39533,168976.0437,44.51920188,3209769287,70.78919291,5667811667,40.08901329
18,IN,50,18050,State Senate District 50,430681271.6,125005.5017,34.63436496,11708.55338,73566.94845,58.85096852,566741833.9,75.99249708,1079968642,39.87905342
20,KS,1,20001,State Senate District 1,10641499940,572668.6592,40.77608374,58200.49395,365684.1796,63.85615376,12428711379,85.62029977,19494186291,54.58806939
20,KS,2,20002,State Senate District 2,1485001012,190060.45,51.65980237,21741.45585,136605.4805,71.87475382,1609012230,92.29271127,3214326949,46.19943881
20,KS,3,20003,State Senate District 3,1585153121,285344.4259,24.46481472,22462.64312,141136.83,49.46191941,2182569059,72.62785636,5505501679,28.79216489
20,KS,4,20004,State Senate District 4,106739417.9,56453.21929,42.08786552,5828.914191,36624.11707,64.87516128,133951941.8,79.68486045,202524016.8,52.70457278
20,KS,5,20005,State Senate District 5,294575011.1,138885.5399,19.19072302,9683.295796,60841.89048,43.80721746,510730332.7,57.6772109,1755210723,16.7828858
20,KS,6,20006,State Senate District 6,138127176.7,70331.78606,35.09015926,6630.782987,41662.40305,59.23694731,185637641.5,74.40687971,324410480.2,42.5779021
20,KS,7,20007,State Senate District 7,55701334.55,33905.36436,60.8889193,4210.736329,26456.81429,78.03135223,59708393.3,93.2889523,116719338.9,47.7224555
20,KS,8,20008,State Senate District 8,53064648.77,32107.11787,64.68627556,4109.868195,25823.04164,80.42777851,55448354.45,95.70103441,99639602.44,53.2565842
20,KS,9,20009,State Senate District 9,404854427.2,121992.9931,34.18523867,11352.06041,71327.03891,58.46814403,510438605.6,79.31500924,747989004.9,54.12571904
20,KS,10,20010,State Senate District 10,124138544.9,61154.60041,41.7116992,6286.060728,39496.45104,64.58459507,154252015.8,80.47774562,309878845.9,40.06034828
20,KS,11,20011,State Senate District 11,80074629.22,50037.16168,40.19010123,5048.62037,31721.39054,63.39566329,107433346,74.53424116,196311607.8,40.78955396
20,KS,12,20012,State Senate District 12,7615251479,415738.6955,55.36723667,49234.25514,309347.6872,74.40916386,8214791871,92.70169711,13406502962,56.80266883
20,KS,13,20013,State Senate District 13,3694840686,305016.6502,49.90661568,34294.39184,215477.8369,70.64461457,4106247170,89.98096153,9548155257,38.69690623
20,KS,14,20014,State Senate District 14,16376941655,651209.508,48.52894313,72200.73987,453650.2447,69.66271824,19773938306,82.82083924,33272423395,49.22076598
20,KS,15,20015,State Senate District 15,4587703236,321869.3145,55.64750076,38214.03575,240105.6651,74.59725247,5324255616,86.16609656,10051920025,45.640069
20,KS,16,20016,State Senate District 16,975884426.9,205341.4329,29.08403832,17624.80988,110739.8529,53.92961924,1416750966,68.88186071,3052897580,31.96584233
20,KS,17,20017,State Senate District 17,3988751697,458021.2358,23.89325239,35632.29113,223884.099,48.88072462,6943157526,57.44867061,14310030475,27.87381693
20,KS,18,20018,State Senate District 18,1300268763,221401.4685,33.33355492,20344.25599,127826.6223,57.73521882,1690712288,76.90656612,3195200270,40.69443708
20,KS,19,20019,State Senate District 19,2876262613,291136.3837,42.64273653,30257.951,190116.1525,65.30140621,3618686113,79.48361708,6568387637,43.7894773
20,KS,20,20020,State Senate District 20,1132236818,189014.425,39.82509966,18984.2692,119281.5805,63.10713086,1450753323,78.04475095,2207887653,51.28145066
20,KS,21,20021,State Senate District 21,102751147.7,66963.82299,28.79490826,5718.980133,35933.38159,53.6608873,138277957.2,74.30768415,328917258.6,31.23920835
20,KS,22,20022,State Senate District 22,3547075423,363595.0481,33.71661763,33601.63877,211125.1447,58.06601212,4751370357,74.65373475,7947869237,44.62926247
20,KS,23,20023,State Senate District 23,53790906.13,42219.41141,37.92224228,4137.89701,25999.15174,61.5810379,65331278.65,82.33560897,115722837.4,46.48253303
20,KS,24,20024,State Senate District 24,2933076626,292803.1667,42.99137818,30555.3281,191984.6264,65.56781084,3996152592,73.39751319,7830636229,37.45642806
20,KS,25,20025,State Senate District 25,54051116.17,39092.40239,44.44566853,4147.893341,26061.96048,66.66758473,67964208.69,79.52879495,100159909.9,53.96482107
20,KS,26,20026,State Senate District 26,892158534.8,178862.3907,35.04398364,16851.79876,105882.885,59.19795912,1158962470,76.97907031,3061462726,29.14157756
20,KS,27,20027,State Senate District 27,320452819.2,96307.26211,43.41657103,10099.6726,63458.06087,65.8912521,391020137.6,81.95302194,700395430,45.75312822
20,KS,28,20028,State Senate District 28,92672283.87,58067.57983,34.53758064,5431.254832,34125.55173,58.76868268,119234153.9,77.72293492,239718094.3,38.65886059
20,KS,29,20029,State Senate District 29,62906154.16,40939.11507,47.16563985,4474.7813,28115.85637,68.67724503,75726514.9,83.07018255,110675723.6,56.83825877
20,KS,30,20030,State Senate District 30,80012588.19,46198.46483,47.10995914,5046.664181,31709.09945,68.6366951,100273586.2,79.79428205,136939980.2,58.42894682
20,KS,31,20031,State Senate District 31,1924523687,201987.018,59.27694903,24750.66531,155512.8852,76.99152488,2132465482,90.24876147,3135173003,61.38492788
20,KS,32,20032,State Senate District 32,12198705302,572986.1323,46.69119774,62313.49594,391526.9114,68.33095765,13033647984,93.59394482,39462043624,30.9125027
20,KS,33,20033,State Senate District 33,22146876800,804563.9813,42.9933033,83961.75194,527546.8005,65.56927886,28698885660,77.1698144,54659434599,40.51793979
20,KS,34,20034,State Senate District 34,4409311705,276154.5274,72.65674927,37463.69833,235391.1601,85.23892847,4532908410,97.27334652,7272300897,60.63159056
20,KS,35,20035,State Senate District 35,12801296728,602664.3403,44.2906926,63834.02499,401080.6691,66.55125288,15185192354,84.30118256,30745743640,41.63599644
20,KS,36,20036,State Senate District 36,25623994923,798122.5105,50.54954105,90312.66687,567450.7422,71.09820043,30551616329,83.8711597,55227333550,46.39730596
20,KS,37,20037,State Senate District 37,1295379061,185920.5862,47.0924635,20305.96734,127586.0479,68.62394881,1448654977,89.41943259,2149904663,60.25286067
20,KS,38,20038,State Senate District 38,12737835968,533527.339,56.23306975,63675.60398,400085.2814,74.98871232,14459713232,88.09189895,25144040941,50.65946241
20,KS,39,20039,State Senate District 39,20613897169,704396.7183,52.20774732,81003.78265,508961.3471,72.25492877,24627703804,83.70206713,36971881658,55.75560736
20,KS,40,20040,State Senate District 40,33691658902,830123.7278,61.43929689,103558.6654,650677.735,78.38322326,36192252841,93.0908033,65484677350,51.44968299
21,KY,1,21001,State Senate District 1,5669486217,576034.9974,21.47115766,42481.23158,266917.2247,46.33698054,8159806821,69.48064264,22337085836,25.38149452
21,KY,2,21002,State Senate District 2,2799803483,317917.9862,34.81022648,29853.07155,187572.2221,59.00019194,3715877040,75.34704331,7396718095,37.85196957
21,KY,3,21003,State Senate District 3,4294535727,317892.2479,53.40302309,36972.88646,232307.3007,73.07737207,4816626916,89.16064711,7467326116,57.51102416
21,KY,4,21004,State Senate District 4,5767742144,595704.3325,20.42461205,42847.76419,269220.215,45.19359695,8253071701,69.88600552,16290698077,35.40512578
21,KY,5,21005,State Senate District 5,6243528328,641884.5925,19.04257528,44580.02322,280104.3103,43.63779931,8880612669,70.30515304,14693064646,42.49302973
21,KY,6,21006,State Senate District 6,5339301203,521231.5586,24.6963353,41225.64486,259028.1473,49.69540754,6865248784,77.77287279,11893090541,44.89414408
21,KY,7,21007,State Senate District 7,2764240631,489414.5811,14.50212136,29662.87012,186377.1523,38.08165091,4437128233,62.29796585,11271301677,24.52459095
21,KY,8,21008,State Senate District 8,2413076763,311553.9522,31.24022154,27714.74045,174136.7029,55.89295263,3545113497,68.0676871,5358270363,45.03462124
21,KY,9,21009,State Senate District 9,5180918860,474337.3268,28.93621246,40609.59352,255157.3858,53.79239022,7553194010,68.59242399,15427817302,33.58167107
21,KY,10,21010,State Senate District 10,1690552669,287332.5683,25.73170082,23197.41542,145753.5366,50.72642391,2326192234,72.674676,4924159922,34.33179864
21,KY,11,21011,State Senate District 11,664239294.4,119575.3117,58.37824263,14540.77415,91362.30131,76.40565596,737695043.6,90.04253183,1538381052,43.17781304
21,KY,12,21012,State Senate District 12,87469844.66,109528.6776,9.16246153,5276.603057,33153.84679,30.26955819,166857630.4,52.42184277,335261387.6,26.09004434
21,KY,13,21013,State Senate District 13,70853675.91,87656.97069,11.58774602,4749.046701,29839.11525,34.04077852,108359151.2,65.38781001,186913769.8,37.90714616
21,KY,14,21014,State Senate District 14,3725859584,604427.9607,12.81583443,34438.04498,216380.4354,35.79921008,6225604779,59.84735164,14821317656,25.13851785
21,KY,15,21015,State Senate District 15,3098641797,346317.4274,32.46625373,31405.87765,197328.7823,56.97916613,4282815470,72.35057916,8270816465,37.46476312
21,KY,16,21016,State Senate District 16,6225105741,518527.5132,29.09461534,44514.20418,279690.7574,53.93942467,8861354854,70.25004464,18556744069,33.54632535
21,KY,17,21017,State Senate District 17,1699966040,339515.6591,18.53233422,23261.90994,146158.7673,43.04919769,2645792841,64.25166832,9158799455,18.56101391
21,KY,18,21018,State Senate District 18,2405045970,294271.3606,34.90092075,27668.58427,173846.6953,59.07700123,2928517008,82.12504705,4580481324,52.50640272
21,KY,19,21019,State Senate District 19,90321083.42,101390.1343,11.04097023,5361.913657,33689.86865,33.22795544,171729070.6,52.59510409,278571563.4,32.42293733
21,KY,20,21020,State Senate District 20,2638257426,393798.8717,21.37852468,28979.02915,182080.4564,46.23691673,3865152385,68.25752682,6023678156,43.79811401
21,KY,21,21021,State Senate District 21,4444102934,701466.4649,11.34957972,37611.20969,236318.0005,33.6891373,6835149394,65.01837309,22065071609,20.14089513
21,KY,22,21022,State Senate District 22,2556552581,461358.075,15.09343101,28526.77073,179238.8353,38.85026513,3943940672,64.822288,6571120748,38.90588347
21,KY,23,21023,State Senate District 23,140338710.2,85141.08884,24.3281216,6683.654434,41994.60387,49.3235457,202984865.9,69.13752388,329900351.6,42.53972737
21,KY,24,21024,State Senate District 24,1684230894,267586.3397,29.55855837,23154.00175,145480.7607,54.36778308,2315471100,72.73815222,4343917547,38.77216534
21,KY,25,21025,State Senate District 25,5014868875,601931.4378,17.39302121,39953.51911,251035.1522,41.7049412,7722135589,64.94147659,20439493964,24.53519096
21,KY,26,21026,State Senate District 26,599585159.7,139717.5561,38.59743204,13814.99349,86802.0908,62.1268316,766329530.1,78.24116599,1426691647,42.02626132
21,KY,27,21027,State Senate District 27,5899377350,621981.9822,19.16284847,43333.95573,272275.0439,43.77539088,8566883175,68.86258665,13912622662,42.40305723
21,KY,28,21028,State Senate District 28,1521472284,323558.2175,18.26285514,22006.81891,138272.8045,42.73506188,2277868071,66.79369642,4397566666,34.59804933
21,KY,29,21029,State Senate District 29,4029348968,518241.8913,18.85295139,35813.16371,225020.5539,43.41998548,5873316758,68.60431906,15850163047,25.42149854
21,KY,30,21030,State Senate District 30,5637713143,713673.2593,13.90956738,42362.02715,266168.2418,37.29553242,9241368462,61.00517652,27674062192,20.37183086
